|HIP 19335 |04 08 36.4949|+38 02 24.821| 5.52|
|HIP 73497 |15 01 19.8099|-02 45 17.539| 5.52|
|HIP 90124 |18 23 28.8211|-36 14 16.800| 5.52|
|HIP 102916|20 51 00.7632|-37 54 47.844| 5.52|
|HIP 66091 |13 32 51.6885|-15 21 46.844| 5.52|
|HIP 24555 |05 16 04.1392|+11 20 28.930| 5.52|
|HIP 7978  |01 42 29.1510|-53 44 26.069| 5.52|
|HIP 88816 |18 07 48.4038|-17 09 15.482| 5.52|
|HIP 51384 |10 29 42.2083|+84 15 07.579| 5.52|
|HIP 74732 |15 16 23.0327|-22 23 57.915| 5.52|
|HIP 41152 |08 23 48.5292|+53 13 11.825| 5.52|
|HIP 85385 |17 26 49.1272|+20 04 51.376| 5.52|
|HIP 107975|21 52 29.9561|+28 47 37.292| 5.52|
|HIP 13327 |02 51 29.5679|+15 04 55.658| 5.52|
|HIP 39360 |08 02 44.7889|-41 18 35.515| 5.52|
|HIP 60170 |12 20 19.7201|+26 37 11.103| 5.52|
|HIP 73634 |15 03 06.0836|+35 12 20.782| 5.52|
|HIP 77464 |15 48 56.8146|-03 49 06.701| 5.53|
|HIP 67819 |13 53 32.8202|-35 39 51.099| 5.53|
|HIP 76126 |15 32 55.2277|-16 51 10.106| 5.53|
|HIP 106227|21 30 59.2937|+60 27 33.985| 5.53|
|HIP 69658 |14 15 24.1130|-18 12 02.383| 5.53|
|HIP 107586|21 47 25.3074|+60 41 33.697| 5.53|
|HIP 86698 |17 42 51.0921|-36 56 43.827| 5.53|
|HIP 20884 |04 28 32.1093|+01 22 51.147| 5.53|
|HIP 83057 |16 58 17.9489|-50 38 27.930| 5.53|
|HIP 93843 |19 06 37.6841|+28 37 42.203| 5.53|
|HIP 63950 |13 06 22.5841|+22 36 58.646| 5.53|
|HIP 115713|23 26 36.5443|-52 43 18.908| 5.53|
|HIP 113148|22 54 45.6048|-16 16 18.271| 5.53|
|HIP 15330 |03 17 44.4691|-62 34 36.836| 5.53|
|HIP 17167 |03 40 38.3331|-05 12 38.510| 5.53|
|HIP 107   |00 01 20.1125|-50 20 14.637| 5.53|
|HIP 80460 |16 25 24.1658|+37 23 38.683| 5.53|
|HIP 113969|23 04 52.1484|-68 49 13.367| 5.53|
|HIP 58159 |11 55 40.5276|+15 38 48.513| 5.53|
|HIP 94982 |19 19 39.3455|+12 22 28.701| 5.53|
|HIP 8704  |01 51 59.3074|+55 08 50.657| 5.53|
|HIP 49065 |10 00 43.9045|-82 12 53.084| 5.53|
|HIP 84551 |17 17 03.7143|-32 39 45.739| 5.53|
|HIP 20789 |04 27 17.4477|+22 59 46.928| 5.53|
|HIP 78436 |16 00 47.6415|-08 24 40.767| 5.53|
|HIP 25853 |05 31 07.6236|-20 51 48.796| 5.53|
|HIP 22028 |04 44 07.9498|-18 39 59.555| 5.53|
|HIP 26382 |05 37 03.7096|+17 02 25.473| 5.53|
|HIP 109745|22 13 49.1791|+45 26 26.172| 5.53|
|HIP 79980 |16 19 32.6823|-30 54 24.368| 5.53|
|HIP 40035 |08 10 39.9766|-13 47 57.651| 5.53|
|HIP 81290 |16 36 11.4328|+52 53 59.923| 5.53|
|HIP 89020 |18 10 05.8054|-30 43 42.951| 5.53|
|HIP 21949 |04 43 03.9468|-70 55 52.003| 5.53|
|HIP 69462 |14 13 16.4207|-53 39 56.345| 5.53|
|HIP 12107 |02 36 00.0681|-07 49 53.231| 5.53|
|HIP 30651 |06 26 25.8637|+56 17 06.157| 5.53|
|HIP 69536 |14 14 05.3318|+12 57 34.476| 5.53|
|HIP 102066|20 41 02.5401|+32 18 26.337| 5.53|
|HIP 110529|22 23 30.7858|-24 45 45.558| 5.53|
|HIP 103981|21 04 04.7124|-05 49 22.977| 5.53|
|HIP 86623 |17 41 58.6382|+15 57 07.846| 5.54|
|HIP 108339|21 56 56.3888|+12 04 35.492| 5.54|
|HIP 115054|23 18 09.7861|-40 49 26.628| 5.54|
|HIP 78132 |15 57 14.6447|+14 24 51.365| 5.54|
|HIP 7535  |01 37 05.9614|+12 08 29.438| 5.54|
|HIP 60212 |12 20 50.8302|+57 51 51.442| 5.54|
|HIP 29263 |06 10 10.4199|-40 21 14.292| 5.54|
|HIP 813   |00 10 02.1846|+11 08 44.913| 5.54|
|HIP 36039 |07 25 38.1885|-79 05 39.130| 5.54|
|HIP 35136 |07 15 50.1132|+47 14 25.498| 5.54|
|HIP 58576 |12 00 44.3672|-10 26 41.421| 5.54|
|HIP 32609 |06 48 12.2323|+55 42 16.019| 5.54|
|HIP 27581 |05 50 28.9036|+14 18 20.516| 5.54|
|HIP 103298|20 55 38.5532|+12 34 06.625| 5.54|
|HIP 45219 |09 12 55.6248|-59 24 50.280| 5.54|
|HIP 29842 |06 17 01.2300|-37 44 15.538| 5.54|
|HIP 84183 |17 12 32.5594|+62 52 27.194| 5.54|
|HIP 98234 |19 57 45.4386|+16 47 20.815| 5.54|
|HIP 103598|20 59 25.3326|+59 26 18.804| 5.54|
|HIP 97765 |19 52 01.5941|+24 59 31.818| 5.54|
|HIP 28524 |06 01 16.2941|-33 54 42.377| 5.54|
|HIP 25143 |05 22 50.3245|+41 01 45.312| 5.54|
|HIP 77390 |15 47 53.0954|-65 26 31.884| 5.54|
|HIP 75127 |15 21 07.6406|-05 49 29.377| 5.54|
|HIP 57013 |11 41 19.8559|-43 05 44.438| 5.54|
|HIP 56146 |11 30 29.0809|+18 24 35.059| 5.54|
|HIP 86019 |17 34 46.3492|-11 14 31.225| 5.54|
|HIP 30720 |06 27 15.5904|-00 16 33.553| 5.55|
|HIP 36258 |07 27 59.1674|-29 09 21.246| 5.55|
|HIP 110778|22 26 34.1476|-16 44 31.731| 5.55|
|HIP 70054 |14 20 09.7095|-43 03 31.903| 5.55|
|HIP 17103 |03 39 51.1437|+03 03 24.635| 5.55|
|HIP 476   |00 05 41.9358|+13 23 46.616| 5.55|
|HIP 40793 |08 19 32.2124|+75 45 24.730| 5.55|
|HIP 3885  |00 49 53.1088|+27 42 37.120| 5.55|
|HIP 5132  |01 05 41.6780|+21 27 55.703| 5.55|
|HIP 103005|20 52 08.6931|-05 30 25.359| 5.55|
|HIP 117299|23 47 01.9146|+57 27 04.957| 5.55|
|HIP 43496 |08 51 34.4397|-07 10 37.966| 5.55|
|HIP 113669|23 01 19.3475|-28 51 14.070| 5.55|
|HIP 71419 |14 36 19.0568|-46 14 43.769| 5.55|
|HIP 7617  |01 38 07.5637|+57 58 39.522| 5.55|
|HIP 108772|22 02 04.5759|+58 00 01.333| 5.55|
|HIP 103519|20 58 19.3816|+44 28 17.548| 5.55|
|HIP 81754 |16 41 53.6741|-19 55 28.124| 5.55|
|HIP 67057 |13 44 29.8192|-16 10 44.611| 5.55|
|HIP 17203 |03 41 07.8412|+37 34 48.951| 5.55|
|HIP 55657 |11 24 11.1771|-72 15 23.767| 5.55|
|HIP 14915 |03 12 26.3699|+06 39 39.190| 5.55|
|HIP 82171 |16 47 19.6641|-58 20 29.012| 5.55|
|HIP 62608 |12 49 44.9496|-71 59 10.484| 5.55|
|HIP 80480 |16 25 43.5284|+78 57 48.962| 5.55|
|HIP 114831|23 15 37.7077|+70 53 17.107| 5.55|
|HIP 84949 |17 21 43.6129|+39 58 29.310| 5.55|
|HIP 37521 |07 42 03.2192|+14 12 30.707| 5.55|
|HIP 108868|22 03 16.4313|-06 31 20.737| 5.55|
|HIP 116354|23 34 37.5508|+40 14 11.589| 5.55|
|HIP 27955 |05 54 52.4940|-39 57 28.474| 5.55|
|HIP 96014 |19 31 19.3595|+50 18 23.740| 5.55|
|HIP 24738 |05 18 15.6827|+42 47 31.867| 5.55|
|HIP 34267 |07 06 11.6304|+34 28 26.713| 5.55|
|HIP 15696 |03 22 11.8905|+27 36 27.276| 5.55|
|HIP 71837 |14 41 43.6155|+11 39 39.367| 5.55|
|HIP 2661  |00 33 41.0611|-29 33 29.545| 5.55|
|HIP 30143 |06 20 36.2392|-34 08 39.095| 5.55|
|HIP 104177|21 06 25.4974|-41 23 09.370| 5.55|
|HIP 30728 |06 27 20.4763|+02 54 29.722| 5.55|
|HIP 20234 |04 20 11.5122|+50 55 15.425| 5.55|
|HIP 11432 |02 27 27.7880|+31 48 04.855| 5.55|
|HIP 52136 |10 39 05.7442|+53 40 06.575| 5.55|
|HIP 56770 |11 38 20.6877|+43 37 31.849| 5.56|
|HIP 21743 |04 40 06.8462|-24 28 56.681| 5.56|
|HIP 30321 |06 22 38.2302|-69 59 02.860| 5.56|
|HIP 115395|23 22 32.5247|+60 08 00.561| 5.56|
|HIP 17506 |03 44 56.4626|-00 17 48.176| 5.56|
|HIP 5566  |01 11 25.5166|+64 12 09.806| 5.56|
|HIP 48310 |09 50 55.5981|-62 44 42.493| 5.56|
|HIP 83692 |17 06 18.1086|+22 05 03.289| 5.56|
|HIP 86667 |17 42 28.3973|+24 33 51.516| 5.56|
|HIP 4440  |00 56 46.9410|+60 21 46.252| 5.56|
|HIP 42535 |08 40 17.4889|-53 00 55.635| 5.56|
|HIP 16780 |03 35 57.6521|-11 11 38.321| 5.56|
|HIP 114822|23 15 34.2649|-03 29 46.941| 5.56|
|HIP 29205 |06 09 34.5338|-14 35 04.886| 5.56|
|HIP 92882 |18 55 31.0219|-16 22 34.275| 5.56|
|HIP 75257 |15 22 37.3701|+39 34 53.386| 5.56|
|HIP 115142|23 19 23.8595|-05 07 27.489| 5.56|
|HIP 5310  |01 07 57.1100|+20 44 21.556| 5.56|
|HIP 89482 |18 15 38.7794|+42 09 33.635| 5.56|
|HIP 45924 |09 21 50.9399|-42 11 41.057| 5.56|
|HIP 60735 |12 26 51.6942|-32 49 48.172| 5.56|
|HIP 115591|23 24 50.8209|+32 23 05.550| 5.56|
|HIP 44299 |09 01 20.8754|-41 51 51.445| 5.56|
|HIP 97961 |19 54 31.0613|+24 19 09.805| 5.56|
|HIP 13951 |02 59 41.1624|-02 27 53.643| 5.56|
|HIP 57870 |11 52 10.3939|-56 59 16.177| 5.56|
|HIP 41400 |08 26 43.9499|+12 39 17.505| 5.56|
|HIP 47717 |09 43 42.3013|-53 53 28.902| 5.56|
|HIP 45189 |09 12 30.5411|-43 36 47.850| 5.56|
|HIP 34065 |07 03 57.4004|-43 36 32.342| 5.56|
|HIP 70492 |14 25 06.3391|-68 11 43.166| 5.56|
|HIP 93051 |18 57 16.5934|+02 32 07.356| 5.56|
|HIP 115746|23 26 59.9191|+87 18 26.845| 5.56|
|HIP 66753 |13 40 56.1753|-85 47 09.572| 5.56|
|HIP 110935|22 28 37.4412|-67 29 19.994| 5.56|
|HIP 46982 |09 34 32.6420|-05 54 53.303| 5.56|
|HIP 93996 |19 08 16.6993|-19 17 25.030| 5.56|
|HIP 25608 |05 28 15.3269|-37 13 51.353| 5.56|
|HIP 81702 |16 41 20.4159|-48 45 46.692| 5.57|
|HIP 106429|21 33 23.5330|-44 50 55.301| 5.57|
|HIP 102633|20 47 48.3281|+06 00 29.668| 5.57|
|HIP 531   |00 06 26.5269|+64 11 46.207| 5.57|
|HIP 114622|23 13 14.7435|+57 10 03.498| 5.57|
|HIP 43903 |08 56 37.4868|+64 36 14.510| 5.57|
|HIP 66640 |13 39 34.6843|+10 44 46.685| 5.57|
|HIP 95564 |19 26 19.1337|-21 46 36.055| 5.57|
|HIP 51685 |10 33 30.9316|+34 59 19.327| 5.57|
|HIP 82925 |16 56 48.0382|-23 09 01.158| 5.57|
|HIP 16263 |03 29 36.0226|-12 40 29.096| 5.57|
|HIP 64122 |13 08 32.4880|-08 59 03.225| 5.57|
|HIP 5589  |01 11 41.3688|+65 01 07.987| 5.57|
|HIP 22393 |04 49 12.8350|+31 26 15.450| 5.57|
|HIP 38152 |07 49 06.7223|-56 24 37.385| 5.57|
|HIP 10535 |02 15 42.8344|+25 02 35.719| 5.57|
|HIP 2711  |00 34 27.6150|-52 22 23.459| 5.57|
|HIP 3741  |00 48 01.0508|-21 43 20.909| 5.57|
|HIP 108845|22 02 56.6779|+44 38 59.790| 5.57|
|HIP 70243 |14 22 19.7375|-34 47 12.449| 5.57|
|HIP 47168 |09 36 42.8505|+31 09 42.626| 5.57|
|HIP 76996 |15 43 16.1008|-84 27 55.829| 5.57|
|HIP 95822 |19 29 22.1241|+14 35 45.876| 5.57|
|HIP 61968 |12 41 57.1597|+06 48 23.919| 5.57|
|HIP 31277 |06 33 36.1729|+14 09 19.349| 5.57|
|HIP 79153 |16 09 18.5634|-57 56 03.023| 5.57|
|HIP 9313  |01 59 38.8543|-42 01 49.042| 5.57|
|HIP 5454  |01 09 49.2048|+19 39 30.187| 5.57|
|HIP 10944 |02 20 58.1729|+50 09 05.550| 5.57|
|HIP 118077|23 57 08.4939|+55 42 20.647| 5.57|
|HIP 729   |00 09 02.3382|+18 12 43.291| 5.57|
|HIP 77163 |15 45 23.4679|+05 26 50.361| 5.57|
|HIP 53064 |10 51 23.7576|+59 19 12.877| 5.57|
|HIP 10418 |02 14 14.5027|-67 50 29.587| 5.57|
|HIP 107649|21 48 15.6089|-47 18 10.432| 5.57|
|HIP 77048 |15 43 59.3204|+32 30 56.981| 5.57|
|HIP 85749 |17 31 21.3452|+02 43 28.056| 5.57|
|HIP 89008 |18 09 58.9863|+36 27 58.524| 5.57|
|HIP 51376 |10 29 35.3984|-30 36 25.456| 5.57|
|HIP 7965  |01 42 20.4444|+68 02 34.966| 5.57|
|HIP 107517|21 46 32.0802|-11 21 57.355| 5.57|
|HIP 2941  |00 37 19.7871|-24 46 02.012| 5.57|
|HIP 41377 |08 26 27.7280|+27 53 37.905| 5.58|
|HIP 13702 |02 56 25.9824|+18 01 25.143| 5.58|
|HIP 37204 |07 38 32.8360|+35 02 54.543| 5.58|
|HIP 92728 |18 53 43.5585|+36 58 18.219| 5.58|
|HIP 100108|20 18 28.6260|+36 59 59.114| 5.58|
|HIP 47963 |09 46 30.3811|-44 45 18.213| 5.58|
|HIP 115271|23 20 49.5044|+30 24 54.318| 5.58|
|HIP 40944 |08 21 21.2244|-20 04 44.445| 5.58|
|HIP 61296 |12 33 34.2690|-12 49 49.182| 5.58|
|HIP 35044 |07 14 51.1882|-27 02 16.525| 5.58|
|HIP 51140 |10 26 48.9350|-54 52 38.332| 5.58|
|HIP 124   |00 01 37.0189|+61 13 22.095| 5.58|
|HIP 92872 |18 55 27.4424|+06 36 55.821| 5.58|
|HIP 1921  |00 24 15.6443|+52 01 11.729| 5.58|
|HIP 10732 |02 18 07.5464|+19 54 04.181| 5.58|
|HIP 87569 |17 53 23.4706|-34 53 42.395| 5.58|
|HIP 70791 |14 28 38.0880|+49 50 41.871| 5.58|
|HIP 16210 |03 28 52.3070|+49 50 54.405| 5.58|
|HIP 55765 |11 25 36.4594|+16 27 23.582| 5.58|
|HIP 58110 |11 55 03.1515|+08 26 38.059| 5.58|
|HIP 20995 |04 30 08.5328|+15 38 16.435| 5.58|
|HIP 7679  |01 38 51.7078|-21 16 31.708| 5.58|
|HIP 51364 |10 29 29.0134|-29 39 49.874| 5.58|
|HIP 109737|22 13 44.3874|-25 10 51.331| 5.58|
|HIP 31079 |06 31 18.2193|-51 49 34.346| 5.58|
|HIP 54327 |11 06 49.9292|-70 52 40.578| 5.58|
|HIP 105411|21 21 04.2389|+23 51 22.530| 5.58|
|HIP 5164  |01 06 05.1300|-09 50 21.726| 5.58|
|HIP 90260 |18 25 01.5128|-30 45 23.043| 5.58|
|HIP 20219 |04 19 57.6348|+14 02 06.898| 5.58|
|HIP 109352|22 09 13.6756|+33 10 20.991| 5.58|
|HIP 114924|23 16 42.1944|+53 12 50.580| 5.58|
|HIP 94624 |19 15 20.0897|+15 05 01.243| 5.58|
|HIP 100437|20 22 05.3467|+45 47 41.631| 5.58|
|HIP 37441 |07 41 12.4455|+48 07 54.666| 5.58|
|HIP 63738 |13 03 46.0268|-20 35 00.635| 5.58|
|HIP 89487 |18 15 40.6631|-63 03 19.109| 5.58|
|HIP 22531 |04 50 55.3863|-53 27 42.196| 5.58|
|HIP 43499 |08 51 36.5323|-57 38 01.015| 5.59|
|HIP 100261|20 20 05.9837|+68 52 48.912| 5.59|
|HIP 117683|23 51 57.8302|+02 55 49.510| 5.59|
|HIP 4770  |01 01 18.2254|-38 54 59.935| 5.59|
|HIP 40678 |08 18 17.3875|-35 27 06.139| 5.59|
|HIP 45001 |09 09 56.4115|-30 21 55.017| 5.59|
|HIP 72833 |14 53 13.5368|-73 11 24.556| 5.59|
|HIP 94986 |19 19 39.9890|-35 25 17.130| 5.59|
|HIP 9573  |02 03 00.1886|+64 23 24.082| 5.59|
|HIP 105769|21 25 19.3883|+46 42 51.208| 5.59|
|HIP 74950 |15 18 56.3896|-40 47 17.407| 5.59|
|HIP 94727 |19 16 31.0230|+04 50 05.355| 5.59|
|HIP 31457 |06 35 24.2242|-36 46 47.748| 5.59|
|HIP 101716|20 37 04.6626|+26 27 43.110| 5.59|
|HIP 36723 |07 33 11.6752|+03 17 24.989| 5.59|
|HIP 58326 |11 57 40.0381|-62 26 55.449| 5.59|
|HIP 17395 |03 43 33.8385|-10 29 08.201| 5.59|
|HIP 13665 |02 55 56.7431|+61 31 15.826| 5.59|
|HIP 35615 |07 20 58.2919|-14 21 37.758| 5.59|
|HIP 21479 |04 36 45.6776|-62 04 37.133| 5.59|
|HIP 33575 |06 58 35.9034|-25 24 51.011| 5.59|
|HIP 58427 |11 58 47.6688|-64 20 22.404| 5.59|
|HIP 38908 |07 57 46.3046|-60 18 12.098| 5.59|
|HIP 102253|20 43 10.9836|+66 39 26.507| 5.59|
|HIP 377   |00 04 41.2532|-71 26 12.690| 5.59|
|HIP 58654 |12 01 39.5324|+36 02 32.197| 5.59|
|HIP 2497  |00 31 41.2110|+52 50 22.410| 5.59|
|HIP 63972 |13 06 35.0474|-41 35 18.266| 5.59|
|HIP 4283  |00 54 52.7636|+83 42 26.862| 5.59|
|HIP 49569 |10 07 09.4897|-17 08 29.747| 5.59|
|HIP 103530|20 58 30.0256|+50 27 42.419| 5.59|
|HIP 118277|23 59 27.9017|-29 29 06.551| 5.59|
|HIP 19095 |04 05 37.3039|-27 39 07.331| 5.59|
|HIP 3849  |00 49 25.5537|-13 33 39.662| 5.59|
|HIP 95077 |19 20 38.1559|-22 24 09.371| 5.59|
|HIP 51491 |10 30 59.8579|-13 35 18.483| 5.59|
|HIP 73841 |15 05 25.8916|+48 09 03.241| 5.59|
|HIP 96178 |19 33 21.6343|-45 16 18.081| 5.59|
|HIP 78106 |15 56 54.1052|-33 57 50.976| 5.59|
|HIP 50241 |10 15 31.5484|-43 06 44.068| 5.59|
|HIP 36388 |07 29 18.6754|-01 54 19.105| 5.60|
|HIP 32531 |06 47 18.7099|-55 32 24.177| 5.60|
|HIP 39177 |08 00 47.3137|+17 18 31.355| 5.60|
|HIP 38253 |07 50 10.5765|-09 11 00.390| 5.60|
|HIP 84401 |17 15 19.2473|-33 32 54.287| 5.60|
|HIP 59501 |12 12 09.2992|+20 32 31.581| 5.60|
|HIP 104371|21 08 38.8728|+30 12 20.477| 5.60|
|HIP 115620|23 25 19.3747|-56 50 56.166| 5.60|
|HIP 36186 |07 27 07.9916|-17 51 53.514| 5.60|
|HIP 10723 |02 18 01.2263|+01 45 24.839| 5.60|
|HIP 113281|22 56 23.6310|+41 36 13.991| 5.60|
|HIP 115770|23 27 16.4182|+70 21 35.256| 5.60|
|HIP 51046 |10 25 44.3507|-07 03 36.513| 5.60|
|HIP 46221 |09 25 24.0423|-05 07 02.564| 5.60|
|HIP 97757 |19 51 59.0717|+47 01 38.455| 5.60|
|HIP 97980 |19 54 44.7723|+00 16 25.175| 5.60|
|HIP 44883 |09 08 42.1920|-08 35 22.248| 5.60|
|HIP 6514  |01 23 40.5558|+37 42 53.965| 5.60|
|HIP 27743 |05 52 22.3022|+14 10 18.458| 5.60|
|HIP 5626  |01 12 16.5094|+79 40 26.310| 5.60|
|HIP 25329 |05 25 01.7422|-10 19 43.843| 5.60|
|HIP 100469|20 22 27.4794|-42 02 57.656| 5.60|
|HIP 108691|22 01 05.0110|+00 36 17.077| 5.60|
|HIP 66198 |13 34 07.3250|+55 20 54.419| 5.60|
|HIP 30342 |06 22 55.8687|-56 22 11.715| 5.60|
|HIP 65072 |13 20 18.9957|+40 09 02.001| 5.60|
|HIP 27629 |05 50 58.1118|+27 58 04.200| 5.60|
|HIP 26093 |05 33 54.2852|+14 18 20.132| 5.60|
|HIP 102635|20 47 49.2941|+47 49 54.884| 5.60|
|HIP 24169 |05 11 22.8524|-11 50 57.218| 5.60|
|HIP 114254|23 08 21.0964|-28 49 24.847| 5.60|
|HIP 26215 |05 35 13.2388|+10 14 24.367| 5.60|
|HIP 95560 |19 26 13.2441|+20 05 52.153| 5.60|
|HIP 17460 |03 44 31.3968|+36 27 36.734| 5.60|
|HIP 92382 |18 49 34.9981|-43 26 02.544| 5.60|
|HIP 31167 |06 32 23.1297|-05 52 07.386| 5.60|
|HIP 37623 |07 43 11.9982|-36 03 00.446| 5.60|
|HIP 41375 |08 26 27.2286|-03 59 14.279| 5.60|
|HIP 82028 |16 45 22.5052|+15 44 43.483| 5.60|
|HIP 110986|22 29 07.9525|+09 07 44.702| 5.60|
|HIP 15154 |03 15 20.4476|+30 33 24.029| 5.61|
|HIP 67384 |13 48 38.7390|+31 11 24.412| 5.61|
|HIP 45920 |09 21 50.1087|-55 30 53.535| 5.61|
|HIP 23554 |05 03 53.2554|-24 23 17.006| 5.61|
|HIP 41211 |08 24 35.1380|-03 45 04.239| 5.61|
|HIP 20922 |04 29 06.9253|-13 02 54.122| 5.61|
|HIP 1728  |00 21 46.2348|-20 03 28.773| 5.61|
|HIP 30436 |06 23 55.9139|-25 34 39.108| 5.61|
|HIP 31897 |06 40 02.9087|-80 48 49.400| 5.61|
|HIP 38200 |07 49 35.4285|-33 17 20.235| 5.61|
|HIP 72323 |14 47 22.5600|-25 37 27.240| 5.61|
|HIP 18647 |03 59 30.1326|-12 34 27.596| 5.61|
|HIP 112864|22 51 22.5083|+61 41 47.899| 5.61|
|HIP 47570 |09 42 00.3805|+39 45 28.687| 5.61|
|HIP 108693|22 01 05.3150|+13 07 11.861| 5.61|
|HIP 77286 |15 46 44.2306|-34 40 56.600| 5.61|
|HIP 79689 |16 15 49.8111|-57 54 44.023| 5.61|
|HIP 66656 |13 39 48.5858|-40 03 05.670| 5.61|
|HIP 89925 |18 20 56.9694|+29 51 31.658| 5.61|
|HIP 69598 |14 14 42.7622|-41 50 14.813| 5.61|
|HIP 87044 |17 47 08.0394|+17 41 49.347| 5.61|
|HIP 63121 |12 56 00.6038|+38 18 52.912| 5.61|
|HIP 51008 |10 25 15.1889|+08 47 05.779| 5.61|
|HIP 80953 |16 31 47.2347|+45 35 53.463| 5.61|
|HIP 52965 |10 49 57.0461|-34 03 29.520| 5.61|
|HIP 85922 |17 33 29.8696|-05 44 40.458| 5.61|
|HIP 78276 |15 58 57.6954|+36 38 37.343| 5.61|
|HIP 9622  |02 03 40.4844|-04 06 12.110| 5.61|
|HIP 41723 |08 30 28.6198|-32 09 33.435| 5.61|
|HIP 107773|21 50 00.1304|-64 42 44.797| 5.62|
|HIP 114132|23 06 53.5999|-38 53 32.304| 5.62|
|HIP 109081|22 05 50.9514|-59 38 09.390| 5.62|
|HIP 19011 |04 04 22.7064|-12 47 32.420| 5.62|
|HIP 98863 |20 04 36.1767|+32 13 07.049| 5.62|
|HIP 57791 |11 51 02.2308|-05 20 00.000| 5.62|
|HIP 48348 |09 51 19.7621|-46 11 38.233| 5.62|
|HIP 92969 |18 56 25.7407|+65 15 29.354| 5.62|
|HIP 74689 |15 15 49.1399|+00 22 19.587| 5.62|
|HIP 30444 |06 24 01.0190|-36 42 28.428| 5.62|
|HIP 26882 |05 42 26.4483|+65 41 51.725| 5.62|
|HIP 87777 |17 55 50.8118|+22 27 51.196| 5.62|
|HIP 18471 |03 56 52.0328|+22 28 41.701| 5.62|
|HIP 73111 |14 56 32.0797|-47 52 44.916| 5.62|
|HIP 110506|22 23 07.7912|-45 55 42.050| 5.62|
|HIP 38375 |07 51 43.0539|-21 10 25.473| 5.62|
|HIP 7345  |01 34 37.7214|-15 40 34.870| 5.62|
|HIP 81733 |16 41 40.2276|-49 39 05.565| 5.62|
|HIP 91139 |18 35 30.3948|+23 36 19.903| 5.62|
|HIP 31362 |06 34 35.3290|-32 42 58.540| 5.62|
|HIP 15383 |03 18 22.2788|-00 55 48.508| 5.62|
|HIP 27766 |05 52 33.1625|-37 37 51.567| 5.62|
|HIP 42795 |08 43 12.3352|+12 40 51.135| 5.62|
|HIP 32385 |06 45 31.1908|-30 56 56.367| 5.62|
|HIP 27938 |05 54 43.5855|-11 46 27.339| 5.62|
|HIP 40240 |08 13 08.8745|+29 39 23.710| 5.62|
|HIP 16489 |03 32 19.7150|+84 54 40.907| 5.62|
|HIP 29716 |06 15 34.3573|-00 30 41.971| 5.62|
|HIP 4587  |00 58 43.8875|-11 22 47.780| 5.62|
|HIP 79358 |16 11 48.0610|+36 25 30.585| 5.62|
|HIP 38656 |07 54 53.3926|-57 18 10.380| 5.62|
|HIP 37751 |07 44 34.1727|-24 40 26.731| 5.62|
|HIP 14143 |03 02 22.5081|+04 21 10.334| 5.62|
|HIP 47199 |09 37 09.8696|-32 10 43.006| 5.62|
|HIP 66438 |13 37 12.2009|-61 41 29.659| 5.63|
|HIP 8362  |01 47 44.0643|+63 51 11.164| 5.63|
|HIP 90541 |18 28 27.1139|-38 59 44.050| 5.63|
|HIP 97871 |19 53 18.7231|-03 06 52.189| 5.63|
|HIP 34086 |07 04 05.2501|-05 19 26.296| 5.63|
|HIP 42438 |08 39 11.7423|+65 01 14.495| 5.63|
|HIP 15479 |03 19 34.9031|-24 07 22.248| 5.63|
|HIP 56510 |11 35 04.8970|+54 47 07.350| 5.63|
|HIP 85715 |17 30 55.3711|+31 09 29.163| 5.63|
|HIP 66763 |13 41 02.3573|+22 29 44.994| 5.63|
|HIP 116355|23 34 38.2066|+33 29 50.193| 5.63|
|HIP 73100 |14 56 22.9403|+49 37 44.398| 5.63|
|HIP 40834 |08 20 00.5591|-71 30 19.665| 5.63|
|HIP 115769|23 27 14.9340|-58 28 34.603| 5.63|
|HIP 105576|21 23 00.4715|-22 40 08.576| 5.63|
|HIP 79007 |16 07 37.5510|+09 53 30.337| 5.63|
|HIP 42917 |08 44 45.0446|+10 04 54.165| 5.63|
|HIP 72573 |14 50 19.6274|+82 30 44.953| 5.63|
|HIP 77984 |15 55 30.1026|-26 15 57.315| 5.63|
|HIP 52407 |10 42 43.2088|-32 42 56.423| 5.63|
|HIP 28814 |06 04 58.3599|+04 09 31.237| 5.63|
|HIP 83635 |17 05 32.2568|-00 53 31.435| 5.63|
|HIP 61015 |12 30 17.4619|-23 41 47.113| 5.63|
|HIP 90687 |18 30 11.8431|-18 43 42.868| 5.63|
|HIP 40646 |08 17 50.4192|+59 34 16.062| 5.63|
|HIP 100907|20 27 34.2749|+38 26 25.882| 5.63|
|HIP 104031|21 04 34.6437|+05 30 10.297| 5.63|
|HIP 93498 |19 02 27.6909|-24 50 47.023| 5.63|
|HIP 81007 |16 32 35.6762|+05 31 16.397| 5.63|
|HIP 7825  |01 40 39.5604|+43 17 51.950| 5.63|
|HIP 64003 |13 06 54.2292|-35 51 42.564| 5.63|
|HIP 107575|21 47 13.9584|+02 41 10.071| 5.63|
|HIP 93718 |19 04 57.8233|+31 44 39.327| 5.63|
|HIP 36528 |07 30 52.6993|+68 27 56.617| 5.63|
|HIP 7943  |01 42 03.4550|+35 14 44.761| 5.63|
|HIP 92768 |18 54 13.2522|+27 54 34.925| 5.64|
|HIP 75730 |15 28 15.3980|-16 42 59.051| 5.64|
